img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,47.2902851105,,,,,,,,,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/24M_AN_O.jpg,,0,0,0,56,,,,,,,,,,,None,None,None,None,SUP,15.327,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/21M_SA_C.jpg,,0,1,1,46,,,,,,,,,,,None,None,None,None,SUP,12.203,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/01F_FE_O.jpg,,0,2,2,2,,,,,,,,,,,None,None,None,None,None,None,NTR,10.933,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/34M_SA_C.jpg,,0,3,3,74,,,,,,,,,,,SAD,8.991,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/36M_HA_O.jpg,,0,4,4,80,,,,,,,,,,,HAP,3.307,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/06F_SA_C.jpg,,0,5,5,25,,,,,,,,,,,None,None,ANG,3.728,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/23M_AN_O.jpg,,0,6,6,49,,,,,,,,,,,None,None,ANG,5.19,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/21M_HA_O.jpg,,0,7,7,45,,,,,,,,,,,HAP,2.356,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/01F_DI_O.jpg,,0,8,8,1,,,,,,,,,,,None,None,None,None,DIS,3.29,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/01F_NE_C.jpg,,0,9,9,6,,,,,,,,,,,HAP,2.051,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/07F_HA_O.jpg,,0,10,10,31,,,,,,,,,,,HAP,0.793,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/21M_FE_O.jpg,,0,11,11,44,,,,,,,,,,,None,None,None,None,SUP,2.6,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/23M_FE_O.jpg,,0,12,12,51,,,,,,,,,,,None,None,None,None,None,None,NTR,2.179,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/09F_HA_O.jpg,,0,13,13,38,,,,,,,,,,,HAP,2.619,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/07F_DI_O.jpg,,0,14,14,29,,,,,,,,,,,None,None,None,None,DIS,2.43,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/34M_HA_O.jpg,,0,15,15,73,,,,,,,,,,,HAP,1.667,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/07F_SA_C.jpg,,0,16,16,32,,,,,,,,,,,SAD,2.439,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/21M_SP_O.jpg,,0,17,17,47,,,,,,,,,,,None,None,None,None,SUP,2.807,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/24M_SP_O.jpg,,0,18,18,61,,,,,,,,,,,None,None,None,None,None,None,NTR,3.576,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/28M_DI_O.jpg,,0,19,19,64,,,,,,,,,,,None,None,None,None,DIS,2.151,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/36M_SP_O.jpg,,0,20,20,82,,,,,,,,,,,None,None,None,None,SUP,2.701,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/34M_FE_O.jpg,,0,21,21,72,,,,,,,,,,,None,None,None,None,SUP,1.024,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/28M_SA_C.jpg,,0,22,22,67,,,,,,,,,,,SAD,2.099,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/09F_DI_O.jpg,,0,23,23,36,,,,,,,,,,,None,None,None,None,DIS,1.428,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/28M_FE_O.jpg,,0,24,24,65,,,,,,,,,,,None,None,FEA,2.503,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/23M_DI_O.jpg,,0,25,25,50,,,,,,,,,,,SAD,3.746,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/06F_AN_O.jpg,,0,26,26,21,,,,,,,,,,,None,None,ANG,1.864,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
./basicStim/36M_AN_O.jpg,,0,27,27,77,,,,,,,,,,,None,None,ANG,0.81,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1314,G,facesParametric,16,59.5670130032,
