img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,44.8418400288,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/07F_DI_O.jpg,,0,0,0,29,,,,,,,,,,,None,None,None,None,DIS,3.936,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/06F_AN_O.jpg,,0,1,1,21,,,,,,,,,,,None,None,ANG,3.646,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/28M_NE_C.jpg,,0,2,2,69,,,,,,,,,,,None,None,None,None,None,None,NTR,3.121,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/21M_HA_O.jpg,,0,3,3,45,,,,,,,,,,,HAP,1.394,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/23M_FE_O.jpg,,0,4,4,51,,,,,,,,,,,None,None,None,None,SUP,1.91,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/34M_FE_O.jpg,,0,5,5,72,,,,,,,,,,,None,None,FEA,1.545,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/01F_DI_O.jpg,,0,6,6,1,,,,,,,,,,,None,None,None,None,DIS,0.96,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/06F_HA_O.jpg,,0,7,7,24,,,,,,,,,,,HAP,1.599,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
./basicStim/23M_NE_C.jpg,,0,8,8,55,,,,,,,,,,,None,None,None,None,None,None,NTR,1.949,,,,,,,,,,,,,,,2015_Sep_26_1406,G,facesParametric,8,59.8056812705,
