img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,53.9157240391,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/07F_SP_O.jpg,,0,0,0,33,,,,,,,,,,,None,None,None,None,SUP,7.883,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_SA_C.jpg,,0,1,1,81,,,,,,,,,,,None,None,None,None,None,None,NTR,24.54,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_NE_C.jpg,,0,2,2,83,,,,,,,,,,,None,None,None,None,None,None,NTR,3.745,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/34M_HA_O.jpg,,0,3,3,73,,,,,,,,,,,HAP,3.025,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_SP_O.jpg,,0,4,4,82,,,,,,,,,,,None,None,None,None,SUP,3.757,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/24M_DI_O.jpg,,0,5,5,57,,,,,,,,,,,None,None,ANG,4.713,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/23M_AN_O.jpg,,0,6,6,49,,,,,,,,,,,None,None,FEA,7.012,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/06F_SA_C.jpg,,0,7,7,25,,,,,,,,,,,None,None,ANG,6.002,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/09F_NE_C.jpg,,0,8,8,41,,,,,,,,,,,None,None,None,None,None,None,NTR,1.711,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/24M_AN_O.jpg,,0,9,9,56,,,,,,,,,,,None,None,ANG,9.898,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/03F_AN_O.jpg,,0,10,10,14,,,,,,,,,,,None,None,ANG,1.31,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/23M_NE_C.jpg,,0,11,11,55,,,,,,,,,,,None,None,None,None,None,None,NTR,2.063,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/01F_HA_O.jpg,,0,12,12,3,,,,,,,,,,,HAP,1.918,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_DI_O.jpg,,0,13,13,78,,,,,,,,,,,None,None,None,None,SUP,5.953,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/21M_HA_O.jpg,,0,14,14,45,,,,,,,,,,,HAP,2.168,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/24M_SP_O.jpg,,0,15,15,61,,,,,,,,,,,None,None,None,None,None,None,NTR,3.805,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/34M_SA_C.jpg,,0,16,16,74,,,,,,,,,,,None,None,None,None,SUP,5.148,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/06F_SP_O.jpg,,0,17,17,26,,,,,,,,,,,None,None,None,None,SUP,2.922,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/07F_NE_C.jpg,,0,18,18,34,,,,,,,,,,,None,None,None,None,None,None,NTR,2.294,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/21M_AN_O.jpg,,0,19,19,42,,,,,,,,,,,None,None,ANG,1.896,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/34M_SP_O.jpg,,0,20,20,75,,,,,,,,,,,None,None,None,None,SUP,2.601,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/09F_AN_O.jpg,,0,21,21,35,,,,,,,,,,,None,None,ANG,1.702,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/24M_NE_C.jpg,,0,22,22,62,,,,,,,,,,,None,None,None,None,None,None,NTR,1.194,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/21M_FE_O.jpg,,0,23,23,44,,,,,,,,,,,None,None,None,None,SUP,2.501,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/23M_DI_O.jpg,,0,24,24,50,,,,,,,,,,,SAD,2.32,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/28M_NE_C.jpg,,0,25,25,69,,,,,,,,,,,None,None,None,None,None,None,NTR,2.198,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/09F_FE_O.jpg,,0,26,26,37,,,,,,,,,,,None,None,None,None,SUP,2.04,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/02F_HA_O.jpg,,0,27,27,10,,,,,,,,,,,HAP,3.275,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/21M_SP_O.jpg,,0,28,28,47,,,,,,,,,,,None,None,None,None,SUP,2.621,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/07F_SA_C.jpg,,0,29,29,32,,,,,,,,,,,SAD,5.285,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/06F_AN_O.jpg,,0,30,30,21,,,,,,,,,,,None,None,None,None,SUP,1.261,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/03F_DI_O.jpg,,0,31,31,15,,,,,,,,,,,SAD,6.457,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/09F_SA_C.jpg,,0,32,32,39,,,,,,,,,,,None,None,FEA,6.24,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/06F_HA_O.jpg,,0,33,33,24,,,,,,,,,,,HAP,2.771,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/01F_SA_C.jpg,,0,34,34,4,,,,,,,,,,,SAD,3.917,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/24M_SA_C.jpg,,0,35,35,60,,,,,,,,,,,SAD,2.27,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/02F_DI_O.jpg,,0,36,36,8,,,,,,,,,,,None,None,None,None,SUP,6.036,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_AN_O.jpg,,0,37,37,77,,,,,,,,,,,None,None,ANG,3.276,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/28M_AN_O.jpg,,0,38,38,63,,,,,,,,,,,None,None,ANG,4.398,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
./basicStim/36M_HA_O.jpg,,0,39,39,80,,,,,,,,,,,None,None,None,None,SUP,2.498,None,None,,,,,,,,,,,,,,,2015_Sep_21_1640,K,facesParametric,4,59.6904405444,
