img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,44.5984480381,,,,,,,,,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/23M_SP_O.jpg,,0,0,0,54,,,,,,,,,,,None,None,None,None,SUP,4.413,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/03F_FE_O.jpg,,0,1,1,16,,,,,,,,,,,None,None,None,None,SUP,28.111,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/09F_SA_C.jpg,,0,2,2,39,,,,,,,,,,,SAD,2.219,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/02F_AN_O.jpg,,0,3,3,7,,,,,,,,,,,None,None,ANG,2.08,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/23M_AN_O.jpg,,0,4,4,49,,,,,,,,,,,None,None,ANG,1.495,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/21M_FE_O.jpg,,0,5,5,44,,,,,,,,,,,None,None,None,None,SUP,24.002,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/02F_DI_O.jpg,,0,6,6,8,,,,,,,,,,,None,None,None,None,DIS,1.912,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/06F_SP_O.jpg,,0,7,7,26,,,,,,,,,,,None,None,None,None,SUP,16.038,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/03F_SP_O.jpg,,0,8,8,19,,,,,,,,,,,SAD,4.629,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/23M_NE_C.jpg,,0,9,9,55,,,,,,,,,,,None,None,None,None,None,None,NTR,1.985,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/01F_DI_O.jpg,,0,10,10,1,,,,,,,,,,,None,None,None,None,DIS,0.959,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/24M_HA_O.jpg,,0,11,11,59,,,,,,,,,,,HAP,6.07,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/06F_SA_C.jpg,,0,12,12,25,,,,,,,,,,,SAD,4.346,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/03F_DI_O.jpg,,0,13,13,15,,,,,,,,,,,None,None,None,None,DIS,1.577,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/01F_SA_C.jpg,,0,14,14,4,,,,,,,,,,,SAD,1.812,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/21M_NE_C.jpg,,0,15,15,48,,,,,,,,,,,None,None,None,None,None,None,NTR,5.127,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/02F_FE_O.jpg,,0,16,16,9,,,,,,,,,,,None,None,None,None,DIS,8.636,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/28M_SP_O.jpg,,0,17,17,68,,,,,,,,,,,None,None,None,None,SUP,0.875,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/36M_HA_O.jpg,,0,18,18,80,,,,,,,,,,,HAP,1.468,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/23M_HA_O.jpg,,0,19,19,52,,,,,,,,,,,HAP,0.679,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/28M_DI_O.jpg,,0,20,20,64,,,,,,,,,,,None,None,None,None,DIS,1.714,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/28M_NE_C.jpg,,0,21,21,69,,,,,,,,,,,None,None,None,None,None,None,NTR,1.178,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
./basicStim/24M_SP_O.jpg,,0,22,22,61,,,,,,,,,,,None,None,None,None,SUP,16.082,None,None,,,,,,,,,,,,,,,2015_Oct_20_1759,K,facesParametric,11,59.6676833432,
