img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,96.3628351688,,,,,,,,,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/21M_FE_O.jpg,,0,0,0,44,,,,,,,,,,,None,None,FEA,8.012,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/28M_DI_O.jpg,,0,1,1,64,,,,,,,,,,,None,None,None,None,DIS,2.564,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/03F_HA_O.jpg,,0,2,2,17,,,,,,,,,,,HAP,1.706,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/02F_AN_O.jpg,,0,3,3,7,,,,,,,,,,,None,None,ANG,4.695,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/09F_SA_C.jpg,,0,4,4,39,,,,,,,,,,,None,None,None,None,DIS,47.058,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/06F_NE_C.jpg,,0,5,5,27,,,,,,,,,,,SAD,4.012,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/23M_NE_C.jpg,,0,6,6,55,,,,,,,,,,,None,None,None,None,None,None,NTR,1.24,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/01F_HA_O.jpg,,0,7,7,3,,,,,,,,,,,HAP,1.147,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/28M_NE_C.jpg,,0,8,8,69,,,,,,,,,,,None,None,FEA,1.765,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/01F_SA_C.jpg,,0,9,9,4,,,,,,,,,,,SAD,4.952,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/23M_HA_O.jpg,,0,10,10,52,,,,,,,,,,,HAP,1.748,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/09F_HA_O.jpg,,0,11,11,38,,,,,,,,,,,HAP,0.726,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/24M_HA_O.jpg,,0,12,12,59,,,,,,,,,,,HAP,1.454,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/21M_SA_C.jpg,,0,13,13,46,,,,,,,,,,,None,None,ANG,4.006,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/34M_SA_C.jpg,,0,14,14,74,,,,,,,,,,,None,None,ANG,5.351,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/23M_SP_O.jpg,,0,15,15,54,,,,,,,,,,,None,None,None,None,SUP,0.86,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
./basicStim/06F_HA_O.jpg,,0,16,16,24,,,,,,,,,,,HAP,5.123,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Sep_27_1225,G,facesParametric,10,59.3997295058,
