img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,43.0374410152,,,,,,,,,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/07F_NE_C.jpg,,0,0,0,34,,,,,,,,,,,None,None,None,None,None,None,NTR,8.297,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/07F_HA_O.jpg,,0,1,1,31,,,,,,,,,,,HAP,3.524,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/34M_HA_O.jpg,,0,2,2,73,,,,,,,,,,,HAP,0.798,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/34M_NE_C.jpg,,0,3,3,76,,,,,,,,,,,None,None,None,None,None,None,NTR,6.938,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/23M_FE_O.jpg,,0,4,4,51,,,,,,,,,,,None,None,ANG,3.644,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/01F_SA_C.jpg,,0,5,5,4,,,,,,,,,,,SAD,1.479,None,None,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/21M_SP_O.jpg,,0,6,6,47,,,,,,,,,,,None,None,None,None,SUP,3.572,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/23M_AN_O.jpg,,0,7,7,49,,,,,,,,,,,None,None,ANG,4.766,None,None,None,None,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
./basicStim/23M_HA_O.jpg,,0,8,8,52,,,,,,,,,,,None,None,None,None,None,None,NTR,5.097,,,,,,,,,,,,,,,2015_Oct_20_1558,K,facesParametric,10,59.6918846838,
