img,num,basicLoop.thisRepN,basicLoop.thisTrialN,basicLoop.thisN,basicLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,key_resp_2.keys,key_resp_2.rt,basicRating1.response,basicRating1.rt,basicRating2.response,basicRating2.rt,basicRating3.response,basicRating3.rt,basicRating4.response,basicRating4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,date,group,expName,participant,frameRate,
,,,,,,,,,,,,,,return,1.68742704391,,,,,,,,,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/01F_AN_O.jpg,,0,0,0,0,,,,,,,,,,,None,None,None,None,None,None,NTR,2.934,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/09F_SA_C.jpg,,0,1,1,39,,,,,,,,,,,None,None,None,None,None,None,NTR,0.877,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_FE_O.jpg,,0,2,2,72,,,,,,,,,,,None,None,None,None,None,None,NTR,1.593,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/02F_HA_O.jpg,,0,3,3,10,,,,,,,,,,,None,None,None,None,None,None,NTR,0.89,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/21M_NE_C.jpg,,0,4,4,48,,,,,,,,,,,None,None,None,None,None,None,NTR,1.141,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/21M_DI_O.jpg,,0,5,5,43,,,,,,,,,,,None,None,None,None,None,None,NTR,1.179,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_DI_O.jpg,,0,6,6,71,,,,,,,,,,,None,None,None,None,None,None,NTR,1.213,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/03F_NE_C.jpg,,0,7,7,20,,,,,,,,,,,None,None,None,None,SUP,1.491,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/07F_AN_O.jpg,,0,8,8,28,,,,,,,,,,,None,None,None,None,SUP,1.073,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/06F_NE_C.jpg,,0,9,9,27,,,,,,,,,,,None,None,None,None,SUP,1.2,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/07F_SP_O.jpg,,0,10,10,33,,,,,,,,,,,None,None,None,None,SUP,1.544,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/23M_FE_O.jpg,,0,11,11,51,,,,,,,,,,,None,None,None,None,SUP,0.423,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/03F_DI_O.jpg,,0,12,12,15,,,,,,,,,,,None,None,None,None,SUP,1.132,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/21M_SP_O.jpg,,0,13,13,47,,,,,,,,,,,None,None,None,None,SUP,0.411,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/36M_SA_C.jpg,,0,14,14,81,,,,,,,,,,,None,None,None,None,SUP,1.489,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/02F_DI_O.jpg,,0,15,15,8,,,,,,,,,,,None,None,None,None,SUP,0.485,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/23M_HA_O.jpg,,0,16,16,52,,,,,,,,,,,None,None,None,None,SUP,0.438,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/01F_SP_O.jpg,,0,17,17,5,,,,,,,,,,,None,None,None,None,SUP,0.558,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_AN_O.jpg,,0,18,18,70,,,,,,,,,,,None,None,None,None,SUP,7.796,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/09F_DI_O.jpg,,0,19,19,36,,,,,,,,,,,None,None,None,None,SUP,0.874,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/01F_SA_C.jpg,,0,20,20,4,,,,,,,,,,,None,None,None,None,SUP,1.284,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/03F_SP_O.jpg,,0,21,21,19,,,,,,,,,,,None,None,None,None,SUP,0.879,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/03F_AN_O.jpg,,0,22,22,14,,,,,,,,,,,None,None,None,None,SUP,0.441,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/07F_HA_O.jpg,,0,23,23,31,,,,,,,,,,,None,None,None,None,SUP,0.44,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_SP_O.jpg,,0,24,24,75,,,,,,,,,,,None,None,None,None,SUP,0.492,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/24M_FE_O.jpg,,0,25,25,58,,,,,,,,,,,None,None,None,None,SUP,0.408,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/06F_SP_O.jpg,,0,26,26,26,,,,,,,,,,,None,None,None,None,SUP,0.547,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_NE_C.jpg,,0,27,27,76,,,,,,,,,,,None,None,None,None,SUP,0.52,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/03F_HA_O.jpg,,0,28,28,17,,,,,,,,,,,None,None,None,None,SUP,0.425,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/34M_SA_C.jpg,,0,29,29,74,,,,,,,,,,,None,None,None,None,SUP,0.421,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/07F_FE_O.jpg,,0,30,30,30,,,,,,,,,,,None,None,None,None,SUP,0.721,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/28M_AN_O.jpg,,0,31,31,63,,,,,,,,,,,None,None,None,None,SUP,1.26,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/23M_SP_O.jpg,,0,32,32,54,,,,,,,,,,,None,None,None,None,SUP,0.491,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/09F_AN_O.jpg,,0,33,33,35,,,,,,,,,,,None,None,None,None,SUP,0.82,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/07F_NE_C.jpg,,0,34,34,34,,,,,,,,,,,None,None,None,None,SUP,1.663,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/02F_SA_C.jpg,,0,35,35,11,,,,,,,,,,,None,None,None,None,SUP,0.445,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/24M_HA_O.jpg,,0,36,36,59,,,,,,,,,,,None,None,None,None,SUP,0.457,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/24M_NE_C.jpg,,0,37,37,62,,,,,,,,,,,None,None,None,None,SUP,0.84,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/28M_SA_C.jpg,,0,38,38,67,,,,,,,,,,,None,None,None,None,SUP,0.804,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
./basicStim/36M_HA_O.jpg,,0,39,39,80,,,,,,,,,,,None,None,None,None,SUP,1.228,None,None,,,,,,,,,,,,,,,2015_Nov_05_1419,G,facesParametric,51,59.6341735635,
